Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1972-73,23.0,GSW,NBA,G,70.0,,12.7,2.4,5.7,0.428,0.5,0.7,0.717,,,1.9,1.7,,,,1.5,5.4,Charles Johnson,6-0
1973-74,24.0,GSW,NBA,G,59.0,,17.8,3.3,7.9,0.415,0.6,0.9,0.691,0.8,2.1,3.0,1.7,1.1,0.1,,1.9,7.2,Charles Johnson,6-0
1974-75,25.0,GSW,NBA,G,79.0,,27.5,5.0,12.1,0.412,0.9,1.3,0.735,1.7,2.2,3.9,2.9,1.7,0.1,,2.6,10.9,Charles Johnson,6-0
1975-76,26.0,GSW,NBA,G,81.0,,19.1,4.2,9.0,0.467,0.7,1.0,0.759,1.0,1.5,2.5,1.5,1.2,0.1,,2.2,9.2,Charles Johnson,6-0
1976-77,27.0,GSW,NBA,G,79.0,,15.1,3.2,7.4,0.437,0.6,0.9,0.71,0.6,1.2,1.8,1.2,1.0,0.1,,1.7,7.1,Charles Johnson,6-0
1977-78,28.0,TOT,NBA,G,71.0,,18.3,3.3,8.2,0.408,0.7,0.9,0.803,0.6,1.6,2.2,1.8,0.9,0.1,1.0,1.8,7.4,Charles Johnson,6-0
1978-79,29.0,WSB,NBA,G,82.0,,22.2,4.2,9.6,0.435,0.8,1.0,0.848,0.9,1.6,2.5,2.2,1.2,0.1,1.1,2.0,9.2,Charles Johnson,6-0
