Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1974-75,22.0,NOJ,NBA,F,76,,22.8,4.9,10.2,.477,1.9,2.5,.778,1.8,3.0,4.8,0.9,0.5,0.2,,2.9,11.7,Aaron James,6-8
1975-76,23.0,NOJ,NBA,F,75,,17.9,3.5,7.9,.441,2.0,2.7,.750,1.2,2.1,3.3,0.8,0.4,0.1,,2.3,9.0,Aaron James,6-8
1976-77,24.0,NOJ,NBA,F,52,,20.4,4.6,9.3,.490,1.7,2.2,.781,1.1,2.5,3.6,1.1,0.4,0.1,,2.4,10.9,Aaron James,6-8
1977-78,25.0,NOJ,NBA,F,80,,26.5,5.4,10.8,.497,1.5,2.0,.745,2.0,3.2,5.3,1.4,0.5,0.3,1.6,3.2,12.2,Aaron James,6-8
1978-79,26.0,NOJ,NBA,F,73,,19.4,4.3,8.6,.494,1.4,1.9,.750,1.3,2.1,3.4,1.1,0.4,0.3,1.5,2.8,10.0,Aaron James,6-8
