Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1953-54,23.0,BLB,NBA,G-F,67.0,,28.9,3.3,9.2,0.358,1.9,2.7,0.726,3.2,2.4,2.6,8.5,Al Roges,6-4
1954-55,24.0,TOT,NBA,G-F,17.0,,11.8,1.4,3.6,0.377,0.9,1.4,0.625,1.4,1.1,1.2,3.6,Al Roges,6-4
