Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1959-60,22.0,TOT,NBA,F,11.0,,17.7,3.5,8.7,0.406,1.7,3.0,0.576,6.0,0.8,2.3,8.8,Cal Ramsey,6-4
1960-61,23.0,SYR,NBA,F,2.0,,13.5,1.0,5.5,0.182,1.0,2.0,0.5,3.5,1.5,3.5,3.0,Cal Ramsey,6-4
