Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1967-68,22.0,SDR,NBA,G-F,80.0,,15.8,3.1,8.3,0.379,1.6,2.5,0.634,,,2.2,1.7,,,2.6,7.9,Pat Riley,6-4
1968-69,23.0,SDR,NBA,G-F,56.0,,18.3,3.6,8.9,0.406,1.6,2.4,0.672,,,2.0,2.4,,,2.6,8.8,Pat Riley,6-4
1969-70,24.0,SDR,NBA,G-F,36.0,,13.2,2.1,5.0,0.417,1.1,1.5,0.727,,,1.6,2.4,,,1.9,5.3,Pat Riley,6-4
1970-71,25.0,LAL,NBA,G-F,54.0,,9.4,1.9,4.7,0.413,1.0,1.6,0.644,,,1.0,1.3,,,1.6,4.9,Pat Riley,6-4
1971-72,26.0,LAL,NBA,G-F,67.0,,13.8,2.9,6.6,0.447,0.8,1.1,0.743,,,1.9,1.1,,,1.6,6.7,Pat Riley,6-4
1972-73,27.0,LAL,NBA,G-F,55.0,,14.6,3.0,7.1,0.428,1.2,1.5,0.793,,,1.2,1.5,,,2.3,7.3,Pat Riley,6-4
1973-74,28.0,LAL,NBA,G-F,72.0,,18.9,4.0,9.3,0.43,1.5,2.0,0.764,0.5,1.3,1.8,2.1,0.8,0.0,2.4,9.5,Pat Riley,6-4
1974-75,29.0,LAL,NBA,G-F,46.0,,22.1,4.8,11.4,0.419,1.5,2.0,0.742,0.5,1.3,1.8,2.6,0.8,0.1,2.8,11.0,Pat Riley,6-4
1975-76,30.0,TOT,NBA,G-F,62.0,,13.1,1.9,4.9,0.389,0.9,1.2,0.714,0.3,0.5,0.8,0.9,0.4,0.1,1.8,4.7,Pat Riley,6-4
