Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1996-97,23.0,VAN,NBA,F,82,50,22.5,3.0,5.9,.505,0.0,0.0,1.000,3.0,5.9,.504,.506,0.7,1.1,.574,1.7,3.0,4.7,0.6,0.3,2.0,1.0,2.6,6.6,Roy Rogers,6-10
1997-98,24.0,TOT,NBA,F,15,0,7.1,0.6,1.7,.360,0.0,0.0,,0.6,1.7,.360,.360,0.1,0.4,.333,0.5,0.6,1.1,0.1,0.2,0.5,0.3,1.2,1.3,Roy Rogers,6-10
1999-00,26.0,DEN,NBA,F,40,0,8.9,0.9,2.2,.398,0.0,0.0,.000,0.9,2.2,.402,.398,0.5,1.0,.463,0.8,1.2,2.0,0.2,0.1,1.0,0.3,0.9,2.2,Roy Rogers,6-10
