Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1983-84,23.0,SAS,NBA,F-C,79,8,19.4,2.7,5.1,.536,0.0,0.1,.250,2.7,5.0,.539,.538,1.8,2.2,.837,1.3,2.6,3.8,1.2,0.7,0.5,1.3,2.8,7.3,Fred Roberts,6-10
1984-85,24.0,TOT,NBA,F-C,74,0,15.9,2.8,5.6,.498,0.0,0.0,1.000,2.8,5.6,.496,.499,2.0,2.5,.824,1.1,1.5,2.5,1.2,0.4,0.3,1.2,1.9,7.7,Fred Roberts,6-10
1985-86,25.0,UTA,NBA,F-C,58,0,8.1,1.3,2.9,.443,0.0,0.0,.500,1.3,2.8,.442,.446,1.2,1.5,.770,0.5,0.8,1.4,0.5,0.1,0.1,0.9,1.2,3.7,Fred Roberts,6-10
1986-87,26.0,BOS,NBA,F-C,73,11,14.8,1.9,3.7,.515,0.0,0.0,.000,1.9,3.7,.521,.515,1.7,2.1,.810,0.7,1.9,2.6,0.8,0.3,0.3,1.2,1.8,5.5,Fred Roberts,6-10
1987-88,27.0,BOS,NBA,F-C,74,14,13.9,2.2,4.5,.488,0.0,0.1,.000,2.2,4.4,.497,.488,1.7,2.2,.776,0.8,1.4,2.2,1.1,0.2,0.2,0.9,1.6,6.1,Fred Roberts,6-10
1988-89,28.0,MIL,NBA,F-C,71,3,17.6,2.2,4.5,.486,0.0,0.2,.214,2.1,4.3,.498,.491,1.5,1.8,.806,1.0,2.0,2.9,0.9,0.5,0.3,1.1,1.8,5.9,Fred Roberts,6-10
1989-90,29.0,MIL,NBA,F-C,82,66,27.3,4.0,8.1,.495,0.0,0.1,.182,4.0,8.0,.501,.497,2.4,3.0,.783,1.3,2.5,3.8,1.8,0.7,0.3,1.6,2.6,10.5,Fred Roberts,6-10
1990-91,30.0,MIL,NBA,F-C,82,82,25.8,4.4,8.2,.533,0.0,0.3,.160,4.3,7.9,.547,.536,2.1,2.5,.813,1.3,2.1,3.4,1.6,0.8,0.4,1.6,2.3,10.8,Fred Roberts,6-10
1991-92,31.0,MIL,NBA,F-C,80,63,21.8,3.9,8.1,.482,0.2,0.5,.514,3.7,7.6,.480,.497,1.6,2.1,.749,1.3,1.9,3.2,1.5,0.7,0.5,1.5,2.2,9.6,Fred Roberts,6-10
1992-93,32.0,MIL,NBA,F-C,79,5,18.8,2.9,5.4,.528,0.2,0.4,.414,2.7,5.1,.536,.542,1.7,2.1,.799,1.2,1.8,3.0,1.5,0.7,0.3,0.8,1.7,7.6,Fred Roberts,6-10
1994-95,34.0,CLE,NBA,F-C,21,0,10.6,1.3,3.4,.389,0.2,0.5,.364,1.1,2.9,.393,.417,1.0,1.2,.769,0.6,1.0,1.6,0.4,0.3,0.1,0.3,1.2,3.8,Fred Roberts,6-10
1995-96,35.0,LAL,NBA,F-C,33,1,9.6,1.5,2.9,.495,0.1,0.4,.286,1.3,2.5,.530,.515,0.7,0.8,.786,0.5,0.9,1.4,0.8,0.5,0.1,0.7,0.7,3.7,Fred Roberts,6-10
1996-97,36.0,DAL,NBA,F-C,12,0,3.3,0.5,1.3,.400,0.0,0.0,,0.5,1.3,.400,.400,0.8,1.2,.714,0.2,0.7,0.8,0.0,0.0,0.1,0.4,0.2,1.8,Fred Roberts,6-10
