Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1965-66,23.0,DET,NBA,F,57,,17.5,3.3,9.2,0.355,0.9,1.8,0.54,5.9,1.6,2.3,7.5,Ron Reed,6-5
1966-67,24.0,DET,NBA,F,62,,20.1,3.6,9.7,0.372,1.3,2.1,0.594,6.8,1.3,2.3,8.5,Ron Reed,6-5
