Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1958-59,22.0,STL,NBA,C-F,65.0,,14.6,2.1,4.9,0.429,0.8,1.1,0.746,4.9,0.5,2.6,5.0,Hub Reed,6-9
1959-60,23.0,TOT,NBA,C-F,71.0,,25.6,3.8,8.5,0.449,1.9,2.6,0.728,8.6,1.0,3.2,9.5,Hub Reed,6-9
1960-61,24.0,CIN,NBA,C-F,75.0,,16.2,2.1,4.9,0.429,1.1,1.6,0.697,4.9,0.9,2.7,5.3,Hub Reed,6-9
1961-62,25.0,CIN,NBA,C-F,80.0,,18.1,2.5,5.8,0.441,0.8,1.0,0.732,5.5,0.7,3.3,5.8,Hub Reed,6-9
1962-63,26.0,CIN,NBA,C-F,80.0,,16.2,2.5,5.3,0.466,0.9,1.2,0.755,5.0,1.0,3.3,5.9,Hub Reed,6-9
1963-64,27.0,LAL,NBA,C-F,46.0,,8.4,0.7,2.0,0.363,0.2,0.3,0.667,2.3,0.5,1.6,1.7,Hub Reed,6-9
1964-65,28.0,DET,NBA,C-F,62.0,,12.1,1.4,3.6,0.38,0.6,0.9,0.69,3.3,0.6,2.2,3.4,Hub Reed,6-9
