Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1954-55,25.0,FTW,NBA,F-G,67,,21.0,2.9,7.8,.377,1.9,2.7,.718,4.5,2.3,2.7,7.8,Dick Rosenthal,6-5
1956-57,27.0,FTW,NBA,F-G,18,,10.4,1.2,4.4,.266,0.5,0.9,.529,2.9,0.9,1.2,2.8,Dick Rosenthal,6-5
