Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1972-73,22.0,KCO,NBA,F,74.0,,22.1,3.7,8.6,0.431,1.1,1.6,0.681,,,6.9,1.0,,,3.1,8.4,Ron Riley,6-8
1973-74,23.0,TOT,NBA,F,48.0,,12.3,1.7,4.2,0.401,0.5,0.8,0.632,1.0,2.7,3.7,0.8,0.4,0.5,2.0,3.9,Ron Riley,6-8
1974-75,24.0,HOU,NBA,F,77.0,,20.5,2.5,6.1,0.417,0.9,1.3,0.732,1.8,3.2,4.9,1.7,0.7,0.3,2.6,6.0,Ron Riley,6-8
1975-76,25.0,HOU,NBA,F,65.0,,16.1,1.8,4.3,0.411,0.6,0.9,0.679,1.4,3.3,4.7,1.2,0.5,0.3,2.1,4.1,Ron Riley,6-8
