Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1962-63,22.0,STL,NBA,G,77.0,,24.0,3.8,9.2,0.417,,,,3.8,9.2,0.417,0.417,2.4,3.4,0.72,,,3.4,3.3,,2.6,10.1,Chico Vaughn,6-2
1963-64,23.0,STL,NBA,G,68.0,,19.7,3.5,7.9,0.442,,,,3.5,7.9,0.442,0.442,1.6,2.2,0.723,,,1.9,1.9,,2.4,8.6,Chico Vaughn,6-2
1964-65,24.0,STL,NBA,G,75.0,,26.2,4.6,10.8,0.424,,,,4.6,10.8,0.424,0.424,2.4,3.2,0.752,,,2.3,2.1,,2.6,11.6,Chico Vaughn,6-2
1965-66,25.0,TOT,NBA,G,56.0,,21.8,3.3,8.5,0.384,,,,3.3,8.5,0.384,0.384,1.9,2.6,0.736,,,1.9,2.5,,1.8,8.4,Chico Vaughn,6-2
1966-67,26.0,DET,NBA,G,51.0,,13.3,1.7,4.4,0.376,,,,1.7,4.4,0.376,0.376,1.0,1.5,0.676,,,1.3,1.5,,1.1,4.3,Chico Vaughn,6-2
1967-68,27.0,PTP,ABA,G,74.0,,38.6,6.9,18.2,0.379,1.9,5.5,0.334,5.1,12.7,0.399,0.43,4.2,5.6,0.74,,,4.0,1.9,2.3,2.7,19.9,Chico Vaughn,6-2
1968-69,28.0,MNP,ABA,G,69.0,,33.3,6.0,17.0,0.355,2.1,7.6,0.277,3.9,9.4,0.417,0.417,3.7,4.8,0.769,0.6,1.8,2.4,1.6,2.2,2.6,17.8,Chico Vaughn,6-2
1969-70,29.0,PTP,ABA,G,21.0,,19.1,3.1,8.6,0.367,1.1,3.9,0.293,2.0,4.7,0.429,0.433,2.3,3.3,0.686,0.8,0.5,1.3,1.0,1.1,2.5,9.7,Chico Vaughn,6-2
