Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,26.0,PHW,NBA,SF,67.0,,17.3,2.6,7.0,0.373,1.7,2.9,0.602,3.2,1.3,2.6,6.9
1959-60,27.0,PHW,NBA,SF,75.0,,18.9,3.3,8.6,0.378,1.7,2.8,0.601,3.8,2.0,2.6,8.2
1960-61,28.0,PHW,NBA,PF,79.0,,25.3,3.8,10.6,0.359,2.0,3.5,0.571,4.4,2.6,3.2,9.6
1961-62,29.0,CHP,NBA,SF,71.0,,30.9,5.1,11.5,0.448,4.0,6.4,0.628,4.9,3.2,3.5,14.3
Career,,,NBA,,292.0,,23.2,3.7,9.5,0.392,2.3,3.9,0.605,4.1,2.3,3.0,9.8
,,,,,,,,,,,,,,,,,
3 seasons,,PHW,NBA,,221.0,,20.7,3.2,8.8,0.369,1.8,3.0,0.589,3.8,2.0,2.8,8.3
1 season,,CHP,NBA,,71.0,,30.9,5.1,11.5,0.448,4.0,6.4,0.628,4.9,3.2,3.5,14.3
