Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23.0,TOT,ABA,PF,72.0,,20.5,3.5,10.3,0.343,0.3,1.1,0.316,3.2,9.2,0.346,0.36,1.0,1.6,0.611,,,5.8,0.7,,,1.2,2.0,8.4
1967-68,23.0,KEN,ABA,PF,17.0,,16.4,3.2,9.5,0.34,0.5,1.5,0.346,2.7,8.0,0.338,0.367,0.8,1.5,0.56,,,5.2,0.3,,,1.1,1.1,7.8
1967-68,23.0,NJA,ABA,PF,55.0,,21.7,3.6,10.6,0.344,0.3,1.0,0.302,3.3,9.6,0.348,0.358,1.0,1.6,0.625,,,5.9,0.8,,,1.3,2.3,8.6
1968-69,24.0,TOT,ABA,PF,78.0,,31.8,7.9,18.5,0.427,0.8,2.3,0.35,7.1,16.2,0.438,0.449,2.6,3.2,0.787,2.5,5.2,7.7,1.8,,,2.2,2.3,19.2
1968-69,24.0,NYA,ABA,PF,9.0,,22.8,3.1,8.0,0.389,0.2,0.9,0.25,2.9,7.1,0.406,0.403,1.8,1.9,0.941,1.3,3.6,4.9,1.0,,,1.0,2.7,8.2
1968-69,24.0,HSM,ABA,PF,69.0,,33.0,8.5,19.9,0.429,0.9,2.5,0.354,7.6,17.3,0.439,0.451,2.7,3.4,0.775,2.7,5.4,8.1,1.9,,,2.4,2.2,20.6
1969-70,25.0,PTP,ABA,PF,81.0,,29.0,6.7,16.5,0.407,0.2,0.7,0.273,6.5,15.8,0.413,0.412,1.7,2.2,0.778,2.3,4.5,6.8,1.5,,,1.9,2.6,15.3
1970-71,26.0,PTC,ABA,PF,84.0,,30.9,7.1,16.1,0.439,0.1,0.5,0.3,6.9,15.6,0.444,0.444,1.7,2.0,0.842,2.3,5.4,7.7,1.5,,,1.9,2.6,16.0
1971-72,27.0,TOT,ABA,PF,67.0,,22.9,5.5,13.0,0.421,0.2,0.7,0.34,5.3,12.3,0.426,0.43,1.1,1.5,0.737,1.7,4.0,5.7,1.3,,,1.4,2.4,12.3
1971-72,27.0,PTC,ABA,PF,17.0,,24.1,5.0,12.7,0.394,0.2,0.4,0.429,4.8,12.3,0.392,0.4,1.2,1.5,0.769,1.5,4.9,6.5,0.9,,,1.4,2.5,11.4
1971-72,27.0,CAR,ABA,PF,50.0,,22.5,5.7,13.2,0.43,0.3,0.8,0.325,5.4,12.4,0.437,0.44,1.1,1.5,0.726,1.8,3.6,5.4,1.5,,,1.3,2.3,12.6
1972-73,28.0,SDA,ABA,PF,80.0,,36.9,9.6,21.9,0.44,0.5,1.7,0.278,9.2,20.2,0.453,0.451,2.4,3.0,0.819,2.2,5.2,7.5,2.2,,,2.0,3.2,22.1
1973-74,29.0,SDA,ABA,PF,84.0,,31.6,8.5,19.9,0.429,0.7,2.3,0.311,7.8,17.6,0.445,0.447,2.4,2.8,0.847,2.2,4.2,6.3,1.5,0.9,0.2,1.6,1.9,20.1
