Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,24.0,BOS,NBA,SF,51.0,,9.3,1.7,5.0,0.34,,,,1.7,5.0,0.34,0.34,0.8,1.3,0.618,,,2.2,0.5,,1.2,4.2
1968-69,25.0,KEN,ABA,SF,29.0,,15.5,2.8,7.3,0.38,0.0,0.1,0.0,2.8,7.2,0.386,0.38,1.4,2.4,0.577,1.9,2.2,4.0,1.2,1.3,1.8,7.0
Career,,,TOT,,80.0,,11.6,2.1,5.8,0.358,0.0,0.1,0.0,2.1,5.8,0.361,0.358,1.0,1.7,0.597,1.9,2.2,2.9,0.8,1.3,1.4,5.2
,,,NBA,,51.0,,9.3,1.7,5.0,0.34,,,,1.7,5.0,0.34,0.34,0.8,1.3,0.618,,,2.2,0.5,,1.2,4.2
,,,ABA,,29.0,,15.5,2.8,7.3,0.38,0.0,0.1,0.0,2.8,7.2,0.386,0.38,1.4,2.4,0.577,1.9,2.2,4.0,1.2,1.3,1.8,7.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,BOS,NBA,,51.0,,9.3,1.7,5.0,0.34,,,,1.7,5.0,0.34,0.34,0.8,1.3,0.618,,,2.2,0.5,,1.2,4.2
1 season,,KEN,ABA,,29.0,,15.5,2.8,7.3,0.38,0.0,0.1,0.0,2.8,7.2,0.386,0.38,1.4,2.4,0.577,1.9,2.2,4.0,1.2,1.3,1.8,7.0
