Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,19.0,TOT,NBA,SG,37.0,12.0,18.8,2.6,7.4,0.353,0.9,2.7,0.34,1.7,4.6,0.36,0.415,1.1,1.4,0.804,0.6,1.5,2.2,2.1,0.8,0.3,1.2,1.9,7.2
2021-22,19.0,LAC,NBA,SG,15.0,0.0,9.0,1.1,3.4,0.333,0.2,0.7,0.273,0.9,2.7,0.35,0.363,1.1,1.4,0.762,0.4,1.0,1.4,0.9,0.5,0.1,0.5,1.4,3.5
2021-22,19.0,POR,NBA,SG,22.0,12.0,25.5,3.6,10.0,0.357,1.4,4.0,0.348,2.2,6.0,0.364,0.428,1.1,1.4,0.833,0.8,1.9,2.7,2.9,1.0,0.5,1.8,2.2,9.7
2022-23,20.0,POR,NBA,SG,39.0,0.0,9.9,1.5,4.2,0.368,0.6,1.9,0.338,0.9,2.3,0.393,0.445,0.6,0.9,0.649,0.3,0.8,1.1,1.4,0.5,0.2,1.0,1.1,4.3
Career,,,NBA,,76.0,12.0,14.2,2.1,5.7,0.359,0.8,2.3,0.339,1.3,3.4,0.372,0.426,0.9,1.2,0.739,0.5,1.1,1.6,1.7,0.6,0.2,1.1,1.5,5.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,61.0,12.0,15.5,2.3,6.3,0.362,0.9,2.7,0.344,1.4,3.6,0.376,0.435,0.8,1.1,0.731,0.5,1.2,1.7,1.9,0.7,0.3,1.3,1.5,6.3
1 season,,LAC,NBA,,15.0,0.0,9.0,1.1,3.4,0.333,0.2,0.7,0.273,0.9,2.7,0.35,0.363,1.1,1.4,0.762,0.4,1.0,1.4,0.9,0.5,0.1,0.5,1.4,3.5
