Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1964-65,22.0,SFW,NBA,F-C,78.0,,22.2,3.1,9.3,0.337,2.0,2.8,0.714,6.3,1.0,2.9,8.3,McCoy McLemore,6-7
1965-66,23.0,SFW,NBA,F-C,80.0,,18.3,2.8,6.6,0.426,1.8,2.4,0.743,6.1,0.7,2.5,7.4,McCoy McLemore,6-7
1966-67,24.0,CHI,NBA,F-C,79.0,,17.5,3.3,8.5,0.385,2.7,3.4,0.772,4.7,0.8,2.4,9.2,McCoy McLemore,6-7
1967-68,25.0,CHI,NBA,F-C,76.0,,27.6,4.9,12.4,0.398,2.8,3.6,0.779,5.7,1.7,2.9,12.7,McCoy McLemore,6-7
1968-69,26.0,TOT,NBA,F-C,81.0,,20.0,3.5,8.9,0.391,2.1,2.6,0.79,5.0,1.2,2.3,9.0,McCoy McLemore,6-7
1969-70,27.0,DET,NBA,F-C,73.0,,19.5,3.2,6.8,0.466,1.6,2.0,0.821,4.6,1.1,2.2,8.0,McCoy McLemore,6-7
1970-71,28.0,TOT,NBA,F-C,86.0,,26.2,3.5,9.2,0.385,2.4,3.0,0.782,6.6,2.4,2.7,9.4,McCoy McLemore,6-7
1971-72,29.0,TOT,NBA,F-C,27.0,,9.1,1.0,2.6,0.394,0.7,0.9,0.833,2.7,0.8,1.2,2.8,McCoy McLemore,6-7
