Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1971-72,24.0,HOU,NBA,F-C,77.0,,23.6,4.1,10.1,0.406,1.7,2.6,0.675,,,6.6,1.5,,,3.3,9.9,Cliff Meely,6-8
1972-73,25.0,HOU,NBA,F-C,82.0,,20.7,3.3,8.0,0.408,1.1,1.7,0.672,,,6.0,1.1,,,3.2,7.7,Cliff Meely,6-8
1973-74,26.0,HOU,NBA,F-C,77.0,,22.8,4.3,10.0,0.427,1.2,1.8,0.643,1.3,4.4,5.7,1.6,0.7,1.0,3.0,9.7,Cliff Meely,6-8
1974-75,27.0,HOU,NBA,F-C,48.0,,15.7,3.3,7.3,0.447,1.4,2.0,0.723,1.1,2.3,3.4,0.9,0.4,0.4,2.4,7.9,Cliff Meely,6-8
1975-76,28.0,TOT,NBA,F-C,34.0,,9.2,1.5,3.9,0.394,1.0,1.4,0.688,0.6,2.2,2.9,0.6,0.4,0.2,1.8,4.0,Cliff Meely,6-8
