Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1994-95,22.0,POR,NBA,G-F,45.0,20.0,18.4,2.6,5.8,0.444,0.2,0.6,0.393,2.3,5.2,0.451,0.466,1.1,1.6,0.685,0.8,2.1,2.9,2.0,0.8,0.4,0.9,2.2,6.5,Aaron McKie,6-5
1995-96,23.0,POR,NBA,G-F,81.0,73.0,27.9,4.2,8.9,0.467,0.5,1.4,0.325,3.7,7.5,0.494,0.493,1.9,2.5,0.764,1.1,2.7,3.8,2.5,1.1,0.3,1.7,2.5,10.7,Aaron McKie,6-5
1996-97,24.0,TOT,NBA,G-F,83.0,11.0,19.6,1.8,4.4,0.411,0.5,1.2,0.398,1.3,3.2,0.416,0.467,1.1,1.3,0.836,0.5,2.2,2.7,1.9,0.9,0.3,1.1,1.6,5.2,Aaron McKie,6-5
1997-98,25.0,TOT,NBA,G-F,81.0,32.0,22.4,1.7,4.7,0.365,0.1,0.8,0.19,1.6,3.9,0.399,0.381,0.5,0.7,0.764,0.7,2.1,2.9,2.2,1.2,0.2,0.9,2.0,4.1,Aaron McKie,6-5
1998-99,26.0,PHI,NBA,G-F,50.0,4.0,19.2,1.9,4.7,0.401,0.1,0.6,0.194,1.8,4.1,0.432,0.414,0.9,1.2,0.71,0.5,2.3,2.8,2.0,1.3,0.1,1.1,1.8,4.8,Aaron McKie,6-5
1999-00,27.0,PHI,NBA,G-F,82.0,14.0,23.8,3.0,7.2,0.411,0.5,1.5,0.364,2.4,5.8,0.424,0.449,1.5,1.8,0.829,0.6,2.4,3.0,2.9,1.3,0.2,1.4,2.4,8.0,Aaron McKie,6-5
2000-01,28.0,PHI,NBA,G-F,76.0,33.0,31.5,4.4,9.4,0.473,0.7,2.2,0.312,3.8,7.2,0.524,0.511,2.0,2.6,0.768,0.4,3.7,4.1,5.0,1.4,0.1,2.7,2.3,11.6,Aaron McKie,6-5
2001-02,29.0,PHI,NBA,G-F,48.0,16.0,30.6,4.6,10.2,0.449,1.1,2.7,0.398,3.5,7.5,0.467,0.501,2.0,2.5,0.787,0.5,3.5,4.0,3.7,1.2,0.3,1.9,1.5,12.2,Aaron McKie,6-5
2002-03,30.0,PHI,NBA,G-F,80.0,40.0,29.7,3.6,8.3,0.429,0.5,1.4,0.33,3.1,6.9,0.449,0.457,1.4,1.7,0.836,0.8,3.6,4.4,3.5,1.6,0.1,1.4,2.2,9.0,Aaron McKie,6-5
2003-04,31.0,PHI,NBA,G-F,75.0,41.0,28.2,3.5,7.7,0.459,1.0,2.3,0.436,2.5,5.4,0.469,0.524,1.1,1.5,0.757,0.6,2.8,3.4,2.6,1.1,0.3,1.4,1.9,9.2,Aaron McKie,6-5
2004-05,32.0,PHI,NBA,G-F,68.0,3.0,16.4,0.9,2.1,0.43,0.3,0.9,0.323,0.6,1.2,0.513,0.5,0.1,0.2,0.625,0.3,2.2,2.5,1.5,0.7,0.3,0.5,1.7,2.2,Aaron McKie,6-5
2005-06,33.0,LAL,NBA,G-F,14.0,0.0,8.6,0.2,0.9,0.25,0.0,0.1,0.0,0.2,0.7,0.3,0.25,0.1,0.1,0.5,0.2,1.2,1.4,0.8,0.4,0.0,0.1,0.5,0.5,Aaron McKie,6-5
2006-07,34.0,LAL,NBA,G-F,10.0,0.0,13.1,1.1,1.7,0.647,0.0,0.0,,1.1,1.7,0.647,0.647,0.0,0.0,,0.1,1.7,1.8,1.3,0.4,0.0,0.8,1.4,2.2,Aaron McKie,6-5
