Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1954-55,22.0,BOS,NBA,F-C,71,,17.3,1.7,4.0,.423,1.0,1.6,.626,6.4,1.2,3.1,4.4,Red Morrison,6-8
1955-56,23.0,BOS,NBA,F-C,71,,12.8,1.3,3.4,.371,0.6,1.3,.494,4.9,0.7,2.2,3.1,Red Morrison,6-8
1957-58,25.0,STL,NBA,F-C,13,,6.1,0.7,2.0,.346,0.2,0.3,.750,2.0,0.0,0.9,1.6,Red Morrison,6-8
