Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1960-61,22.0,NYK,NBA,G,75.0,,18.5,2.2,5.7,0.389,1.4,1.7,0.833,1.6,3.2,2.0,5.8,Bob McNeill,6-1
1961-62,23.0,TOT,NBA,G,50.0,,8.8,1.1,2.7,0.412,0.5,0.7,0.765,1.1,1.8,1.1,2.8,Bob McNeill,6-1
