Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1967-68,23.0,BAL,NBA,F-G,50,,13.1,1.5,3.6,.401,1.2,1.8,.659,,,2.4,0.5,,,2.0,4.1,Stan McKenzie,6-5
1968-69,24.0,PHO,NBA,F-G,80,,19.6,3.3,7.7,.427,2.7,3.6,.763,,,3.1,1.5,,,2.4,9.3,Stan McKenzie,6-5
1969-70,25.0,PHO,NBA,F-G,58,,9.1,1.4,3.6,.393,1.0,1.3,.795,,,1.6,0.9,,,1.2,3.8,Stan McKenzie,6-5
1970-71,26.0,POR,NBA,F-G,82,,27.9,4.9,11.0,.441,4.0,4.8,.836,,,3.8,2.9,,,2.9,13.7,Stan McKenzie,6-5
1971-72,27.0,POR,NBA,F-G,82,,24.8,5.0,10.2,.492,3.8,4.6,.831,,,3.3,1.8,,,2.9,13.8,Stan McKenzie,6-5
1972-73,28.0,TOT,NBA,F-G,33,,8.9,1.5,3.6,.403,0.9,1.1,.811,,,1.7,0.7,,,1.3,3.8,Stan McKenzie,6-5
1973-74,29.0,HOU,NBA,F-G,11,,10.2,0.6,2.2,.292,0.5,0.7,.750,0.3,1.2,1.5,0.5,0.3,0.0,1.5,1.8,Stan McKenzie,6-5
