Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,26.0,DNR,ABA,F,71.0,,35.1,7.0,15.1,0.466,0.0,0.2,0.273,7.0,14.9,0.468,0.467,2.3,3.3,0.703,,,9.0,0.9,1.6,2.8,16.4,Willie Murrell,6-6
1968-69,27.0,MMF,ABA,F,75.0,,33.2,6.3,13.6,0.467,0.1,0.2,0.222,6.3,13.3,0.472,0.469,2.5,3.6,0.71,2.5,5.1,7.5,1.4,2.1,3.2,15.3,Willie Murrell,6-6
1969-70,28.0,TOT,ABA,F,82.0,,21.5,3.4,7.3,0.463,0.1,0.2,0.412,3.3,7.1,0.465,0.469,1.4,1.9,0.76,1.5,4.0,5.5,0.8,1.4,2.5,8.2,Willie Murrell,6-6
