Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1952-53,24.0,MLH,NBA,G,72.0,,24.6,1.9,5.6,0.335,1.8,2.8,0.627,2.5,2.2,3.5,5.5,Al Masino,5-10
1953-54,25.0,TOT,NBA,G,27.0,,6.7,1.0,2.3,0.419,1.1,1.8,0.612,1.0,0.8,1.6,3.0,Al Masino,5-10
