Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1972-73,22.0,BOS,NBA,F,4,,5.0,0.3,1.0,0.25,0.8,1.0,0.75,1.0,0.5,1.3,1.3,Mark Minor,6-6
