Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1970-71,22.0,DET,NBA,G,23,,9.3,1.1,3.5,0.313,0.7,0.8,0.833,1.0,1.3,1.2,2.8,Harvey Marlatt,6-3
1971-72,23.0,DET,NBA,G,31,,16.3,1.9,4.8,0.403,1.2,1.4,0.857,2.0,1.9,2.1,5.0,Harvey Marlatt,6-3
1972-73,24.0,DET,NBA,G,7,,3.7,0.3,0.6,0.5,0.0,0.0,,0.1,0.6,0.1,0.6,Harvey Marlatt,6-3
