Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1954-55,22.0,TOT,NBA,F,23.0,,16.3,1.9,5.0,0.383,1.0,2.0,0.468,4.6,0.9,2.7,4.8,Jackie Moore,6-5
1955-56,23.0,PHW,NBA,F,54.0,,7.4,0.9,2.4,0.388,0.6,1.0,0.604,2.2,0.5,1.5,2.4,Jackie Moore,6-5
1956-57,24.0,PHW,NBA,F,57.0,,7.0,0.8,1.9,0.406,0.6,0.8,0.804,2.0,0.4,1.3,2.2,Jackie Moore,6-5
