Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,25.0,DLC,ABA,C,20.0,,18.5,2.5,4.5,0.551,0.0,0.0,,2.5,4.5,0.551,0.551,1.7,3.1,0.532,,,5.7,0.1,1.1,3.3,6.6,Elton McGriff,6-9
1968-69,26.0,TOT,ABA,C,36.0,,13.8,2.1,4.8,0.439,0.0,0.0,0.0,2.1,4.7,0.441,0.439,1.6,2.5,0.633,1.7,2.3,4.0,0.2,0.9,2.4,5.8,Elton McGriff,6-9
