Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1959-60,24.0,MNL,NBA,G,10,,7.1,1.0,3.9,.256,0.1,0.2,.500,0.6,0.9,0.8,2.1,Nick Mantis,6-3
1962-63,27.0,TOT,NBA,G,42,,16.3,2.2,5.8,.385,0.6,1.2,.551,2.0,2.0,2.2,5.1,Nick Mantis,6-3
