Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1975-76,22.0,NOJ,NBA,G,51.0,,22.2,3.0,5.8,0.51,,,,3.0,5.8,0.51,0.51,1.6,2.2,0.736,0.7,1.5,2.2,2.1,0.9,0.1,,1.4,7.5,Jim McElroy,6-3
1976-77,23.0,NOJ,NBA,G,73.0,,27.8,4.1,8.8,0.47,,,,4.1,8.8,0.47,0.47,2.3,3.0,0.779,0.8,1.8,2.5,3.6,0.8,0.1,,1.6,10.6,Jim McElroy,6-3
1977-78,24.0,NOJ,NBA,G,74.0,,23.8,3.9,8.2,0.473,,,,3.9,8.2,0.473,0.473,1.7,2.3,0.737,0.6,1.4,2.0,3.9,0.8,0.5,1.9,1.5,9.4,Jim McElroy,6-3
1978-79,25.0,NOJ,NBA,G,79.0,,34.2,6.8,13.9,0.491,,,,6.8,13.9,0.491,0.491,3.3,4.3,0.762,0.8,1.9,2.7,5.7,1.9,0.6,3.0,2.3,16.9,Jim McElroy,6-3
1979-80,26.0,TOT,NBA,G,67.0,,22.8,3.4,7.9,0.433,0.1,0.3,0.238,3.3,7.6,0.441,0.437,2.0,2.6,0.767,0.5,1.0,1.5,3.4,0.7,0.3,2.0,1.8,8.9,Jim McElroy,6-3
1980-81,27.0,ATL,NBA,G,54.0,,12.6,1.4,3.7,0.386,0.0,0.1,0.125,1.4,3.6,0.397,0.389,0.9,1.1,0.814,0.2,0.7,0.9,1.6,0.4,0.2,1.5,1.1,3.8,Jim McElroy,6-3
1981-82,28.0,ATL,NBA,G,20.0,17.0,17.5,2.6,6.3,0.416,0.1,0.3,0.2,2.6,6.0,0.425,0.42,1.5,1.8,0.806,0.3,0.6,0.9,2.0,0.4,0.2,1.1,2.2,6.7,Jim McElroy,6-3
