Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1975-76,22.0,MIL,NBA,F,65.0,,14.6,1.8,3.8,0.46,0.9,1.5,0.577,1.5,2.6,4.0,0.6,0.1,0.6,2.4,4.4,Clyde Mayes,6-8
1976-77,23.0,TOT,NBA,F,9.0,,5.8,0.6,2.1,0.263,0.3,0.8,0.429,1.1,0.7,1.8,0.3,0.0,0.4,1.3,1.4,Clyde Mayes,6-8
