Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1958-59,22.0,DET,NBA,F,48.0,,14.6,2.6,6.0,0.439,1.1,2.2,0.529,5.9,0.5,2.3,6.4,Shellie McMillon,6-5
1959-60,23.0,DET,NBA,F,75.0,,18.9,3.6,8.4,0.426,1.8,2.7,0.663,5.7,0.7,2.6,8.9,Shellie McMillon,6-5
1960-61,24.0,DET,NBA,F,78.0,,21.0,4.1,9.6,0.428,1.8,2.6,0.697,6.2,1.3,3.1,10.1,Shellie McMillon,6-5
1961-62,25.0,TOT,NBA,F,62.0,,19.8,4.3,9.5,0.448,1.7,2.9,0.593,5.9,1.0,3.3,10.3,Shellie McMillon,6-5
