Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1968-69,22.0,DET,NBA,C-F,74,,21.7,3.3,7.4,.443,1.2,2.3,.524,,,7.1,0.9,,,2.5,7.7,Otto Moore,6-11
1969-70,23.0,DET,NBA,C-F,81,,31.1,4.7,9.9,.476,2.4,3.8,.636,,,11.1,1.3,,,2.9,11.9,Otto Moore,6-11
1970-71,24.0,DET,NBA,C-F,82,,23.5,3.8,8.5,.445,1.5,2.7,.553,,,8.5,1.1,,,2.2,9.0,Otto Moore,6-11
1971-72,25.0,PHO,NBA,C-F,81,,20.0,3.2,7.4,.436,1.2,1.9,.603,,,6.7,1.1,,,2.6,7.6,Otto Moore,6-11
1972-73,26.0,HOU,NBA,C-F,82,,33.1,5.1,10.5,.487,1.5,2.6,.602,,,10.6,2.0,,,2.9,11.7,Otto Moore,6-11
1973-74,27.0,TOT,NBA,C-F,78,,12.1,1.5,3.1,.500,0.5,0.8,.629,1.0,2.6,3.6,0.8,0.3,0.6,1.3,3.6,Otto Moore,6-11
1974-75,28.0,TOT,NBA,C-F,42,,25.4,2.8,6.2,.450,1.1,1.6,.667,2.2,5.7,7.9,2.0,0.5,1.0,3.5,6.7,Otto Moore,6-11
1975-76,29.0,NOJ,NBA,C-F,81,,29.7,3.6,8.3,.436,1.8,2.8,.637,2.0,7.8,9.8,2.7,1.0,1.7,3.1,9.0,Otto Moore,6-11
1976-77,30.0,NOJ,NBA,C-F,81,,25.7,2.4,5.9,.405,1.1,1.7,.679,2.1,5.8,7.9,2.2,0.7,1.4,2.9,5.9,Otto Moore,6-11
