Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1995-96,23.0,DAL,NBA,C,72,21,17.6,2.0,4.6,.439,0.0,0.2,.273,2.0,4.4,.445,.444,1.0,1.4,.686,1.6,2.8,4.4,0.8,0.3,0.4,0.9,3.1,5.0,Loren Meyer,6-10
1996-97,24.0,TOT,NBA,C,54,33,13.1,2.0,4.5,.443,0.1,0.1,.571,1.9,4.4,.439,.451,0.9,1.2,.719,1.0,1.7,2.7,0.4,0.2,0.3,1.1,2.3,4.9,Loren Meyer,6-10
1998-99,26.0,DEN,NBA,C,14,0,5.0,0.5,2.0,.250,0.1,0.4,.200,0.4,1.6,.261,.268,0.1,0.1,.500,0.3,0.9,1.1,0.1,0.0,0.2,0.3,1.6,1.1,Loren Meyer,6-10
