Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS,Player,Ht
1968-69,23.0,KEN,ABA,G-F,48.0,,9.5,1.4,4.2,0.337,0.1,0.3,0.308,1.3,3.9,0.339,0.347,1.1,1.5,0.75,0.6,0.9,1.5,0.8,,0.8,2.0,4.0,Wayne Chapman,6-6
1969-70,24.0,KEN,ABA,G-F,82.0,,18.5,3.2,8.0,0.399,0.1,0.5,0.216,3.1,7.5,0.41,0.405,1.6,2.5,0.657,1.2,1.8,3.1,1.7,,1.6,3.0,8.1,Wayne Chapman,6-6
1970-71,25.0,TOT,ABA,G-F,69.0,,18.0,3.1,8.1,0.381,0.2,0.8,0.263,2.9,7.3,0.394,0.394,1.6,2.3,0.715,0.8,1.7,2.5,1.9,,1.7,2.3,8.1,Wayne Chapman,6-6
1971-72,26.0,INA,ABA,G-F,7.0,,10.9,1.0,2.6,0.389,0.1,0.3,0.5,0.9,2.3,0.375,0.417,0.4,0.9,0.5,0.3,0.4,0.7,1.6,,0.9,1.4,2.6,Wayne Chapman,6-6
