Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1969-70,24.0,BAL,NBA,G-F,76.0,,16.0,2.1,5.8,0.358,1.1,1.5,0.69,,,2.5,1.6,,,1.8,5.2,Fred Carter,6-3
1970-71,25.0,BAL,NBA,G-F,77.0,,22.2,4.4,10.6,0.417,1.5,2.4,0.65,,,3.3,2.1,,,2.1,10.4,Fred Carter,6-3
1971-72,26.0,TOT,NBA,G-F,79.0,,28.0,5.6,12.9,0.438,2.3,3.7,0.621,,,4.1,2.7,,,3.1,13.6,Fred Carter,6-3
1972-73,27.0,PHI,NBA,G-F,81.0,,37.0,8.4,19.9,0.421,3.2,4.5,0.704,,,6.0,4.3,,,3.1,20.0,Fred Carter,6-3
1973-74,28.0,PHI,NBA,G-F,78.0,,39.0,9.1,21.0,0.43,3.3,4.6,0.709,1.1,3.7,4.8,5.7,1.4,0.3,3.5,21.4,Fred Carter,6-3
1974-75,29.0,PHI,NBA,G-F,77.0,,39.6,9.3,20.8,0.447,3.3,4.5,0.738,0.9,3.5,4.4,4.4,1.1,0.3,3.3,21.9,Fred Carter,6-3
1975-76,30.0,PHI,NBA,G-F,82.0,,36.5,8.1,19.4,0.417,2.7,3.8,0.702,1.4,2.3,3.6,4.5,1.7,0.2,3.5,18.9,Fred Carter,6-3
1976-77,31.0,TOT,NBA,G-F,61.0,,18.2,3.4,8.2,0.418,1.1,1.6,0.708,0.9,1.0,1.9,2.0,0.6,0.1,2.0,8.0,Fred Carter,6-3
