Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1969-70,23.0,TOT,ABA,C,2.0,,5.5,0.5,1.5,0.333,0.0,0.0,,0.5,1.5,0.333,0.333,0.0,0.0,,0.5,1.0,1.5,0.0,,,1.5,1.5,1.0,Bob Christian,6-10
1970-71,24.0,ATL,NBA,C,54.0,,9.7,1.0,2.4,0.433,,,,1.0,2.4,0.433,0.433,0.7,1.2,0.625,,,3.3,0.6,,,,2.2,2.8,Bob Christian,6-10
1971-72,25.0,ATL,NBA,C,56.0,,8.7,1.2,2.5,0.465,,,,1.2,2.5,0.465,0.465,0.8,1.1,0.721,,,3.2,0.5,,,,1.4,3.1,Bob Christian,6-10
1972-73,26.0,ATL,NBA,C,55.0,,13.8,1.5,2.8,0.548,,,,1.5,2.8,0.548,0.548,1.1,1.4,0.759,,,5.5,0.9,,,,2.0,4.2,Bob Christian,6-10
1973-74,27.0,PHO,NBA,C,81.0,,15.4,1.7,3.6,0.486,,,,1.7,3.6,0.486,0.486,1.3,1.9,0.702,1.0,3.1,4.2,1.2,0.2,0.4,,2.4,4.8,Bob Christian,6-10
