Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1970-71,22.0,SEA,NBA,C-F,79.0,,27.8,3.1,7.0,0.442,1.8,2.6,0.69,12.0,1.4,2.7,8.0,Pete Cross,6-9
1971-72,23.0,SEA,NBA,C-F,74.0,,19.2,2.1,4.8,0.428,1.4,1.9,0.736,6.9,0.9,1.8,5.5,Pete Cross,6-9
1972-73,24.0,TOT,NBA,C-F,29.0,,5.4,0.2,0.9,0.24,0.3,0.6,0.444,2.1,0.4,1.0,0.7,Pete Cross,6-9
