Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1955-56,22.0,SYR,NBA,F-G,66.0,,21.6,3.2,8.7,0.368,1.8,2.7,0.68,4.9,2.2,1.8,8.2,Ed Conlin,6-5
1956-57,23.0,SYR,NBA,F-G,71.0,,31.7,4.7,12.6,0.374,4.0,5.2,0.769,6.1,2.9,2.4,13.4,Ed Conlin,6-5
1957-58,24.0,SYR,NBA,F-G,60.0,,31.2,5.7,14.6,0.391,3.6,4.5,0.796,7.3,2.2,2.8,15.0,Ed Conlin,6-5
1958-59,25.0,TOT,NBA,F-G,72.0,,27.2,4.6,12.4,0.369,2.7,3.8,0.719,5.5,1.8,2.6,11.9,Ed Conlin,6-5
1959-60,26.0,DET,NBA,F-G,70.0,,23.4,4.3,11.9,0.361,2.6,3.4,0.761,4.9,1.8,2.3,11.2,Ed Conlin,6-5
1960-61,27.0,PHW,NBA,F-G,77.0,,16.8,2.8,7.8,0.361,1.4,1.8,0.748,3.4,1.6,2.0,7.0,Ed Conlin,6-5
1961-62,28.0,PHW,NBA,F-G,70.0,,13.8,1.8,5.3,0.345,0.9,1.3,0.742,2.2,1.2,1.7,4.6,Ed Conlin,6-5
