Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1950-51,28.0,NYK,NBA,C-F,65.0,,,3.2,10.1,0.322,2.2,4.0,0.532,7.6,2.5,4.1,8.6,Nat Clifton,6-6
1951-52,29.0,NYK,NBA,C-F,62.0,,33.9,3.9,11.8,0.335,2.7,4.1,0.664,11.8,3.4,3.7,10.6,Nat Clifton,6-6
1952-53,30.0,NYK,NBA,C-F,70.0,,35.7,3.9,11.3,0.343,2.9,4.9,0.583,10.9,3.3,3.9,10.6,Nat Clifton,6-6
1953-54,31.0,NYK,NBA,C-F,72.0,,30.3,3.6,9.7,0.368,2.4,3.8,0.628,7.3,2.4,3.0,9.6,Nat Clifton,6-6
1954-55,32.0,NYK,NBA,C-F,72.0,,33.2,5.0,12.9,0.386,3.1,4.6,0.683,8.5,2.8,3.1,13.1,Nat Clifton,6-6
1955-56,33.0,NYK,NBA,C-F,64.0,,24.0,3.3,8.5,0.394,2.1,3.0,0.707,6.0,2.4,3.0,8.8,Nat Clifton,6-6
1956-57,34.0,NYK,NBA,C-F,71.0,,31.4,4.3,11.5,0.377,2.1,3.1,0.673,7.8,2.3,3.4,10.7,Nat Clifton,6-6
1957-58,35.0,DET,NBA,C-F,68.0,,21.1,3.2,8.8,0.363,1.3,2.1,0.623,5.9,1.1,3.0,7.7,Nat Clifton,6-6
