Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1973-74,23.0,HOU,NBA,F,58.0,,18.5,2.2,4.3,0.512,0.8,1.3,0.635,1.4,2.9,4.3,1.3,0.6,0.3,,2.8,5.2,E.C. Coleman,6-8
1974-75,24.0,NOJ,NBA,F,77.0,,28.3,3.3,7.4,0.445,1.5,2.2,0.699,2.5,4.7,7.1,1.4,1.1,0.5,,3.6,8.1,E.C. Coleman,6-8
1975-76,25.0,NOJ,NBA,F,67.0,,27.6,3.2,7.1,0.451,0.9,1.3,0.663,1.9,4.4,6.3,1.3,0.8,0.4,,3.4,7.3,E.C. Coleman,6-8
1976-77,26.0,NOJ,NBA,F,77.0,,30.8,3.8,8.2,0.462,1.1,1.5,0.732,1.9,5.2,7.1,1.3,0.8,0.4,,3.6,8.6,E.C. Coleman,6-8
1977-78,27.0,GSW,NBA,F,72.0,,25.0,2.9,6.2,0.475,0.6,0.8,0.727,1.6,3.6,5.2,1.4,0.9,0.3,1.3,3.5,6.4,E.C. Coleman,6-8
1978-79,28.0,HOU,NBA,F,6.0,,6.5,0.8,1.2,0.714,0.2,0.2,1.0,0.2,1.0,1.2,0.2,0.3,0.0,0.0,1.8,1.8,E.C. Coleman,6-8
