Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1950-51,25.0,SYR,NBA,G,46,,,1.5,4.3,0.355,1.3,1.9,0.693,1.4,1.4,1.7,4.4,Gerry Calabrese,6-1
1951-52,26.0,SYR,NBA,G,58,,16.2,1.9,5.5,0.344,1.3,1.8,0.709,1.4,1.4,1.8,5.0,Gerry Calabrese,6-1
