Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,25.0,TOT,TOT,C,72.0,,25.7,3.1,7.4,0.416,0.0,0.1,0.167,3.1,7.4,0.419,0.417,1.4,2.3,0.596,,,8.7,2.1,1.7,3.3,7.6,Jim Caldwell,6-10
1968-69,26.0,KEN,ABA,C,65.0,,19.0,2.6,5.9,0.438,0.0,0.1,0.111,2.6,5.7,0.446,0.44,1.3,2.0,0.674,2.0,4.5,6.5,2.0,1.5,3.2,6.5,Jim Caldwell,6-10
