Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,25.0,BOS,NBA,F,66.0,,29.9,3.0,8.3,0.361,2.3,3.0,0.741,7.6,2.0,3.3,8.2,Chuck Cooper,6-5
1952-53,26.0,BOS,NBA,F,70.0,,28.5,2.2,6.7,0.337,2.1,2.7,0.758,6.3,1.6,3.7,6.5,Chuck Cooper,6-5
1953-54,27.0,BOS,NBA,F,70.0,,15.7,1.1,3.7,0.299,1.1,1.7,0.672,4.3,1.1,2.1,3.3,Chuck Cooper,6-5
1954-55,28.0,MLH,NBA,F,70.0,,25.0,2.8,8.1,0.339,2.7,3.6,0.751,5.5,2.2,3.0,8.2,Chuck Cooper,6-5
1955-56,29.0,TOT,NBA,F,67.0,,17.1,1.5,4.6,0.328,1.5,2.0,0.752,3.6,1.3,2.1,4.5,Chuck Cooper,6-5
