Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28.0,INJ,BAA,,54.0,,,3.3,11.8,0.276,1.7,2.3,0.72,,2.5,2.7,8.2
1949-50,29.0,ROC,NBA,,7.0,,,1.6,3.3,0.478,1.7,1.9,0.923,,0.1,1.0,4.9
Career,,,TOT,,61.0,,,3.1,10.8,0.283,1.7,2.3,0.739,,2.2,2.5,7.8
,,,BAA,,54.0,,,3.3,11.8,0.276,1.7,2.3,0.72,,2.5,2.7,8.2
,,,NBA,,7.0,,,1.6,3.3,0.478,1.7,1.9,0.923,,0.1,1.0,4.9
,,,,,,,,,,,,,,,,,
1 season,,INJ,BAA,,54.0,,,3.3,11.8,0.276,1.7,2.3,0.72,,2.5,2.7,8.2
1 season,,ROC,NBA,,7.0,,,1.6,3.3,0.478,1.7,1.9,0.923,,0.1,1.0,4.9
