Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22.0,SSL,ABA,PF,77,,39.9,10.1,20.3,.498,0.0,0.0,.000,10.1,20.2,.499,.498,3.8,5.7,.670,5.4,10.2,15.6,3.2,1.2,1.8,4.0,4.3,24.0
1975-76,23.0,SSL,ABA,PF,67,,37.1,10.2,20.2,.503,0.0,0.2,.273,10.1,20.1,.504,.504,3.7,5.1,.740,3.9,6.9,10.8,2.2,1.9,2.0,3.4,4.1,24.1
1976-77,24.0,DET,NBA,PF,53,,18.7,3.8,8.5,.447,,,,3.8,8.5,.447,.447,2.0,2.9,.679,1.3,3.5,4.8,0.8,0.7,0.6,,2.6,9.6
1977-78,25.0,TOT,NBA,PF,60,,27.4,4.7,11.0,.422,,,,4.7,11.0,.422,.422,2.1,3.0,.703,2.3,5.1,7.3,2.3,1.1,1.4,2.3,4.0,11.4
1977-78,25.0,DET,NBA,PF,12,,22.4,4.4,9.8,.449,,,,4.4,9.8,.449,.449,1.2,2.4,.483,2.3,5.3,7.6,1.6,0.6,0.9,2.4,3.6,10.0
1977-78,25.0,BUF,NBA,PF,48,,28.7,4.7,11.3,.416,,,,4.7,11.3,.416,.416,2.4,3.2,.745,2.2,5.0,7.3,2.4,1.2,1.5,2.2,4.1,11.8
1978-79,26.0,BOS,NBA,PF,38,,20.9,3.5,7.1,.491,,,,3.5,7.1,.491,.491,1.1,1.7,.652,1.5,3.2,4.7,1.4,1.0,1.0,1.8,3.8,8.1
1979-80,27.0,SDC,NBA,PF,20,,14.4,1.2,3.0,.400,0.0,0.0,,1.2,3.0,.400,.400,0.8,1.6,.500,1.7,2.2,3.9,0.9,0.3,0.6,0.9,2.6,3.2
1980-81,28.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
Career,,,TOT,,315,,29.5,6.7,13.8,.481,0.0,0.1,.214,6.6,13.8,.482,.481,2.7,3.9,.691,3.1,6.0,9.1,2.1,1.2,1.4,2.9,3.7,16.0
,,,NBA,,171,,21.7,3.7,8.4,.442,0.0,0.0,,3.7,8.4,.442,.442,1.7,2.5,.672,1.7,3.8,5.5,1.5,0.8,1.0,1.9,3.4,9.2
,,,ABA,,144,,38.6,10.1,20.3,.500,0.0,0.1,.214,10.1,20.2,.501,.501,3.8,5.4,.701,4.7,8.6,13.4,2.8,1.5,1.9,3.7,4.2,24.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SSL,ABA,,144,,38.6,10.1,20.3,.500,0.0,0.1,.214,10.1,20.2,.501,.501,3.8,5.4,.701,4.7,8.6,13.4,2.8,1.5,1.9,3.7,4.2,24.1
2 seasons,,"BUF,SDC",NBA,,68,,24.5,3.7,8.9,.415,0.0,0.0,,3.7,8.9,.415,.415,1.9,2.7,.703,2.1,4.2,6.3,2.0,0.9,1.2,1.8,3.7,9.3
2 seasons,,DET,NBA,,65,,19.4,3.9,8.8,.447,,,,3.9,8.8,.447,.447,1.8,2.8,.649,1.5,3.8,5.3,1.0,0.7,0.7,2.4,2.8,9.7
1 season,,BOS,NBA,,38,,20.9,3.5,7.1,.491,,,,3.5,7.1,.491,.491,1.1,1.7,.652,1.5,3.2,4.7,1.4,1.0,1.0,1.8,3.8,8.1
