Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25.0,STB,BAA,,58,,,0.9,4.5,0.202,0.6,1.2,0.464,,0.3,1.7,2.4
Career,,,BAA,,58,,,0.9,4.5,0.202,0.6,1.2,0.464,,0.3,1.7,2.4
