Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23.0,HOU,NBA,SG,7,,3.0,0.3,0.9,0.333,0.0,0.0,,0.1,0.4,0.6,0.3,0.1,0.0,0.3,0.1,0.6
Career,,,NBA,,7,,3.0,0.3,0.9,0.333,0.0,0.0,,0.1,0.4,0.6,0.3,0.1,0.0,0.3,0.1,0.6
