Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,IND,NBA,C,54.0,2.0,8.7,1.3,2.8,0.467,0.1,0.8,0.19,1.1,2.0,0.574,0.493,0.4,0.6,0.727,0.5,1.5,2.0,0.4,0.2,0.7,0.5,1.2,3.2
2020-21,21.0,IND,NBA,C,45.0,3.0,12.5,1.8,4.3,0.428,0.4,1.8,0.253,1.4,2.6,0.548,0.479,1.0,1.4,0.738,1.3,2.0,3.3,0.8,0.2,1.3,0.4,2.1,5.1
2021-22,22.0,IND,NBA,C,50.0,16.0,14.6,2.6,5.0,0.52,0.5,1.6,0.288,2.2,3.4,0.628,0.565,1.3,1.9,0.681,1.6,2.0,3.5,1.1,0.4,0.8,0.9,2.1,7.0
2022-23,23.0,TOT,NBA,C,31.0,0.0,10.4,1.4,2.6,0.531,0.2,0.6,0.263,1.2,2.0,0.613,0.562,0.5,1.0,0.469,1.3,1.5,2.9,0.9,0.4,0.5,0.5,1.5,3.4
2022-23,23.0,IND,NBA,C,21.0,0.0,9.6,1.3,2.5,0.519,0.2,0.7,0.286,1.1,1.8,0.605,0.558,0.5,1.1,0.458,1.2,1.1,2.3,0.9,0.4,0.5,0.6,1.6,3.3
2022-23,23.0,ORL,NBA,C,10.0,0.0,11.9,1.6,2.9,0.552,0.1,0.5,0.2,1.5,2.4,0.625,0.569,0.4,0.8,0.5,1.6,2.4,4.0,1.0,0.3,0.6,0.4,1.4,3.7
Career,,,NBA,,180.0,21.0,11.6,1.8,3.8,0.483,0.3,1.2,0.255,1.5,2.5,0.593,0.524,0.8,1.2,0.673,1.1,1.8,2.9,0.8,0.3,0.9,0.6,1.7,4.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,170.0,21.0,11.5,1.8,3.8,0.48,0.3,1.3,0.256,1.5,2.5,0.591,0.522,0.8,1.2,0.679,1.1,1.7,2.8,0.8,0.3,0.9,0.6,1.8,4.8
1 season,,ORL,NBA,,10.0,0.0,11.9,1.6,2.9,0.552,0.1,0.5,0.2,1.5,2.4,0.625,0.569,0.4,0.8,0.5,1.6,2.4,4.0,1.0,0.3,0.6,0.4,1.4,3.7
