Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,19.0,OKC,NBA,PF,61.0,9.0,18.5,2.0,5.2,0.394,0.8,2.3,0.348,1.2,2.9,0.432,0.472,0.7,1.0,0.694,0.5,3.5,4.0,0.7,0.4,0.7,0.7,0.9,5.6
2020-21,20.0,OKC,NBA,PF,55.0,55.0,31.2,5.0,12.5,0.396,1.5,5.2,0.29,3.5,7.3,0.47,0.456,2.3,3.2,0.702,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7
2021-22,21.0,OKC,NBA,PF,69.0,53.0,27.9,4.0,9.4,0.422,1.2,3.9,0.297,2.8,5.5,0.511,0.484,1.7,2.5,0.688,1.0,5.3,6.3,1.4,0.8,1.0,1.3,1.0,10.8
2022-23,22.0,TOT,NBA,PF,41.0,1.0,14.2,1.8,4.0,0.446,0.5,1.2,0.388,1.3,2.9,0.47,0.503,0.9,1.6,0.552,0.7,2.4,3.1,0.9,0.5,0.8,0.6,1.0,5.0
2022-23,22.0,OKC,NBA,PF,36.0,1.0,15.4,2.0,4.4,0.449,0.5,1.3,0.4,1.5,3.1,0.469,0.506,1.0,1.8,0.554,0.8,2.6,3.4,0.9,0.5,0.8,0.6,1.0,5.4
2022-23,22.0,PHO,NBA,PF,5.0,0.0,5.4,0.6,1.6,0.375,0.2,0.8,0.25,0.4,0.8,0.5,0.438,0.2,0.4,0.5,0.2,1.0,1.2,0.8,0.4,0.4,0.6,1.0,1.6
Career,,,NBA,,226.0,118.0,23.7,3.3,8.1,0.409,1.0,3.3,0.31,2.3,4.8,0.478,0.473,1.4,2.1,0.675,0.8,4.5,5.3,1.2,0.6,0.7,1.2,1.0,9.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,OKC,NBA,,221.0,118.0,24.1,3.4,8.2,0.41,1.0,3.4,0.31,2.3,4.9,0.478,0.473,1.5,2.1,0.676,0.8,4.6,5.4,1.2,0.6,0.7,1.3,1.0,9.2
1 season,,PHO,NBA,,5.0,0.0,5.4,0.6,1.6,0.375,0.2,0.8,0.25,0.4,0.8,0.5,0.438,0.2,0.4,0.5,0.2,1.0,1.2,0.8,0.4,0.4,0.6,1.0,1.6
