Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22.0,NJN,NBA,SF,74.0,10.0,11.6,1.3,3.1,0.416,0.0,0.1,0.25,1.3,3.0,0.419,0.418,0.6,0.9,0.652,0.8,1.1,1.9,0.7,0.4,0.2,0.4,1.1,3.1
1991-92,23.0,TOT,NBA,SF,28.0,0.0,10.4,1.0,2.5,0.408,0.0,0.0,0.0,1.0,2.5,0.414,0.408,0.4,0.8,0.571,0.6,1.2,1.9,0.8,0.7,0.3,0.5,1.1,2.5
1991-92,23.0,NJN,NBA,SF,2.0,0.0,14.5,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,4.0
1991-92,23.0,SAS,NBA,SF,11.0,0.0,12.7,1.4,2.7,0.5,0.0,0.0,,1.4,2.7,0.5,0.5,0.3,0.8,0.333,0.5,1.5,2.0,1.0,0.7,0.3,0.5,1.6,3.0
1991-92,23.0,GSW,NBA,SF,15.0,0.0,8.1,0.7,2.2,0.303,0.0,0.1,0.0,0.7,2.1,0.313,0.303,0.6,0.8,0.75,0.7,1.2,1.9,0.7,0.6,0.2,0.5,0.7,1.9
1992-93,24.0,GSW,NBA,SF,70.0,9.0,18.4,2.5,5.8,0.437,0.3,0.8,0.339,2.2,4.9,0.453,0.462,0.9,1.2,0.747,1.2,1.6,2.8,1.3,0.7,0.3,0.8,1.4,6.2
1993-94,25.0,GSW,NBA,SF,36.0,0.0,6.1,1.2,2.3,0.5,0.3,0.8,0.414,0.8,1.5,0.545,0.571,0.3,0.6,0.5,0.4,0.5,0.9,0.4,0.2,0.0,0.3,0.7,2.9
1994-95,26.0,CHI,NBA,SF,57.0,0.0,10.6,1.6,3.2,0.492,0.3,0.8,0.313,1.3,2.4,0.556,0.533,0.4,0.7,0.564,0.6,1.1,1.7,0.9,0.4,0.2,0.5,1.1,3.8
1995-96,27.0,CHI,NBA,SF,74.0,0.0,10.0,1.5,3.3,0.463,0.5,1.2,0.444,1.0,2.1,0.474,0.545,0.2,0.3,0.636,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8
1996-97,28.0,CHI,NBA,SF,76.0,0.0,9.3,0.8,2.1,0.367,0.2,0.7,0.333,0.5,1.4,0.385,0.424,0.1,0.2,0.357,0.6,1.1,1.7,0.8,0.3,0.3,0.4,0.7,1.8
1997-98,29.0,CHI,NBA,SF,74.0,0.0,8.2,1.1,2.4,0.483,0.3,0.9,0.385,0.8,1.5,0.541,0.554,0.0,0.1,0.5,0.3,0.7,1.0,0.7,0.3,0.2,0.3,0.6,2.7
1998-99,30.0,DET,NBA,SF,50.0,0.0,21.1,2.0,4.8,0.417,1.2,3.0,0.412,0.8,1.8,0.424,0.544,0.3,0.4,0.722,0.6,2.1,2.7,1.1,0.7,0.3,0.4,1.7,5.5
1999-00,31.0,DET,NBA,SF,58.0,5.0,11.3,0.9,2.7,0.353,0.3,1.4,0.217,0.6,1.3,0.507,0.41,0.0,0.1,0.286,0.5,1.1,1.6,0.6,0.4,0.3,0.2,0.9,2.2
2000-01,32.0,DET,NBA,SF,57.0,3.0,12.9,1.3,2.9,0.463,0.6,1.4,0.416,0.8,1.5,0.506,0.561,0.2,0.2,0.75,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4
2001-02,33.0,TOT,NBA,SF,66.0,2.0,10.4,0.7,1.8,0.373,0.3,0.9,0.35,0.3,0.9,0.397,0.462,0.0,0.1,0.5,0.4,1.3,1.8,0.5,0.3,0.1,0.2,0.8,1.7
2001-02,33.0,PHO,NBA,SF,6.0,0.0,9.0,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,,0.5,0.0,0.0,,0.3,1.0,1.3,0.5,0.2,0.0,0.2,1.2,1.0
2001-02,33.0,ORL,NBA,SF,60.0,2.0,10.5,0.7,1.9,0.375,0.3,0.9,0.352,0.4,1.0,0.397,0.46,0.0,0.1,0.5,0.5,1.4,1.8,0.5,0.3,0.1,0.2,0.8,1.8
Career,,,NBA,,720.0,29.0,11.7,1.3,3.1,0.433,0.4,1.0,0.366,1.0,2.1,0.464,0.492,0.3,0.4,0.633,0.6,1.2,1.8,0.8,0.4,0.2,0.4,1.0,3.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CHI,NBA,,281.0,0.0,9.5,1.2,2.7,0.455,0.3,0.9,0.381,0.9,1.8,0.492,0.519,0.2,0.3,0.543,0.5,0.9,1.5,0.8,0.4,0.2,0.4,0.8,3.0
3 seasons,,DET,NBA,,165.0,8.0,14.8,1.4,3.4,0.413,0.7,1.9,0.36,0.7,1.5,0.476,0.512,0.1,0.2,0.649,0.5,1.4,1.9,0.8,0.5,0.2,0.4,1.3,3.6
3 seasons,,GSW,NBA,,121.0,9.0,13.4,1.9,4.3,0.438,0.3,0.7,0.36,1.6,3.6,0.455,0.469,0.7,1.0,0.706,0.9,1.2,2.1,1.0,0.5,0.2,0.6,1.1,4.7
2 seasons,,NJN,NBA,,76.0,10.0,11.7,1.3,3.1,0.419,0.0,0.1,0.25,1.3,3.0,0.422,0.421,0.6,0.9,0.652,0.8,1.1,1.9,0.7,0.5,0.2,0.4,1.1,3.2
