Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25.0,KEN,ABA,PF,69,,17.1,1.9,5.2,0.36,0.0,0.1,0.143,1.9,5.1,0.364,0.361,1.1,2.1,0.538,,,6.6,1.0,1.7,2.9,4.9
Career,,,ABA,,69,,17.1,1.9,5.2,0.36,0.0,0.1,0.143,1.9,5.1,0.364,0.361,1.1,2.1,0.538,,,6.6,1.0,1.7,2.9,4.9
