Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,28.0,STB,BAA,,58,,,2.1,7.6,0.283,0.8,1.4,0.595,,0.9,2.8,5.1
Career,,,BAA,,58,,,2.1,7.6,0.283,0.8,1.4,0.595,,0.9,2.8,5.1
