Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,22.0,TOT,NBA,PG,26.0,,10.4,1.1,4.0,0.276,1.3,1.8,0.708,1.1,0.7,1.5,3.5
1952-53,22.0,NYK,NBA,PG,14.0,,10.4,0.9,3.8,0.226,1.2,1.8,0.68,0.9,0.7,1.3,2.9
1952-53,22.0,BLB,NBA,PG,12.0,,10.4,1.4,4.3,0.327,1.4,1.9,0.739,1.3,0.6,1.8,4.3
Career,,,NBA,,26.0,,10.4,1.1,4.0,0.276,1.3,1.8,0.708,1.1,0.7,1.5,3.5
,,,,,,,,,,,,,,,,,
1 season,,NYK,NBA,,14.0,,10.4,0.9,3.8,0.226,1.2,1.8,0.68,0.9,0.7,1.3,2.9
1 season,,BLB,NBA,,12.0,,10.4,1.4,4.3,0.327,1.4,1.9,0.739,1.3,0.6,1.8,4.3
