Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21.0,DET,NBA,PG,48.0,7.0,16.3,2.1,4.4,0.471,0.2,0.5,0.348,1.9,3.9,0.487,0.49,1.3,1.9,0.685,0.4,1.6,2.0,3.6,0.7,0.3,1.1,1.6,5.6
2021-22,22.0,DET,NBA,PG,37.0,0.0,16.3,1.9,4.8,0.39,0.4,1.6,0.233,1.5,3.2,0.47,0.429,1.5,1.9,0.789,0.5,1.9,2.4,2.9,1.0,0.3,1.0,1.2,5.6
2022-23,23.0,TOT,NBA,PG,22.0,0.0,13.7,1.7,4.0,0.42,0.3,0.9,0.35,1.4,3.1,0.441,0.46,1.6,2.1,0.766,0.5,1.2,1.7,2.5,0.7,0.0,1.0,1.2,5.3
2022-23,23.0,PHI,NBA,PG,2.0,0.0,5.0,1.5,2.0,0.75,0.0,0.5,0.0,1.5,1.5,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,1.5,0.5,3.0
2022-23,23.0,PHO,NBA,PG,20.0,0.0,14.6,1.7,4.2,0.405,0.4,1.0,0.368,1.4,3.3,0.415,0.446,1.8,2.4,0.766,0.6,1.3,1.9,2.7,0.7,0.1,1.0,1.3,5.6
Career,,,NBA,,107.0,7.0,15.8,1.9,4.4,0.432,0.3,1.0,0.282,1.6,3.5,0.473,0.462,1.4,1.9,0.739,0.5,1.6,2.1,3.1,0.8,0.2,1.1,1.4,5.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DET,NBA,,85.0,7.0,16.3,2.0,4.6,0.434,0.3,1.0,0.265,1.7,3.6,0.48,0.463,1.4,1.9,0.731,0.4,1.7,2.2,3.3,0.8,0.3,1.1,1.4,5.6
1 season,,PHO,NBA,,20.0,0.0,14.6,1.7,4.2,0.405,0.4,1.0,0.368,1.4,3.3,0.415,0.446,1.8,2.4,0.766,0.6,1.3,1.9,2.7,0.7,0.1,1.0,1.3,5.6
1 season,,PHI,NBA,,2.0,0.0,5.0,1.5,2.0,0.75,0.0,0.5,0.0,1.5,1.5,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,1.5,0.5,3.0
