Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26.0,BOS,BAA,,2,,,0.5,1.5,0.333,0.0,0.0,,,1.0,0.0,1.0
Career,,,BAA,,2,,,0.5,1.5,0.333,0.0,0.0,,,1.0,0.0,1.0
