Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,23.0,BOS,NBA,,56.0,,,2.9,7.8,0.372,3.0,3.5,0.853,,0.7,1.9,8.8
1950-51,24.0,NYK,NBA,,30.0,,,1.1,3.1,0.344,1.2,1.4,0.854,2.0,0.8,1.9,3.3
Career,,,NBA,,86.0,,,2.3,6.2,0.367,2.4,2.8,0.853,2.0,0.7,1.9,6.9
,,,,,,,,,,,,,,,,,
1 season,,BOS,NBA,,56.0,,,2.9,7.8,0.372,3.0,3.5,0.853,,0.7,1.9,8.8
1 season,,NYK,NBA,,30.0,,,1.1,3.1,0.344,1.2,1.4,0.854,2.0,0.8,1.9,3.3
