Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1969-70,24.0,LAL,NBA,SF,44.0,,9.2,1.0,3.0,0.331,0.7,1.1,0.646,1.5,0.7,2.0,2.7
1970-71,25.0,BUF,NBA,SF,5.0,,5.0,0.4,1.4,0.286,0.6,0.6,1.0,0.8,0.2,1.8,1.4
Career,,,NBA,,49.0,,8.7,0.9,2.9,0.329,0.7,1.0,0.667,1.4,0.6,2.0,2.6
,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,44.0,,9.2,1.0,3.0,0.331,0.7,1.1,0.646,1.5,0.7,2.0,2.7
1 season,,BUF,NBA,,5.0,,5.0,0.4,1.4,0.286,0.6,0.6,1.0,0.8,0.2,1.8,1.4
