Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1949-50,28.0,TOT,NBA,C,64.0,,,3.8,10.1,0.373,5.3,7.2,0.737,,1.4,3.8,12.9,Don Otten,6-11
1950-51,29.0,TOT,NBA,C,67.0,,,2.4,7.1,0.338,3.7,4.6,0.799,6.0,0.9,3.8,8.5,Don Otten,6-11
1951-52,30.0,TOT,NBA,C,64.0,,28.0,3.5,9.9,0.349,5.0,6.5,0.773,6.8,1.9,3.4,12.0,Don Otten,6-11
1952-53,31.0,MLH,NBA,C,24.0,,16.0,1.4,3.6,0.391,2.7,3.8,0.703,3.7,0.9,2.8,5.5,Don Otten,6-11
