Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1962-63,22.0,CIN,NBA,F-C,52.0,,7.2,0.8,2.6,0.323,,,,0.8,2.6,0.323,0.323,0.5,0.8,0.692,,,2.0,0.8,,1.5,2.2,Bud Olsen,6-8
1963-64,23.0,CIN,NBA,F-C,49.0,,10.5,1.7,4.3,0.405,,,,1.7,4.3,0.405,0.405,0.7,1.2,0.561,,,3.0,0.6,,1.6,4.1,Bud Olsen,6-8
1964-65,24.0,CIN,NBA,F-C,79.0,,17.4,2.8,6.5,0.438,,,,2.8,6.5,0.438,0.438,1.8,2.5,0.738,,,4.2,1.1,,2.6,7.5,Bud Olsen,6-8
1965-66,25.0,TOT,NBA,F-C,59.0,,10.2,1.4,3.3,0.42,,,,1.4,3.3,0.42,0.42,0.7,1.5,0.443,,,3.3,0.3,,1.4,3.4,Bud Olsen,6-8
1966-67,26.0,SFW,NBA,F-C,40.0,,8.7,1.9,4.2,0.449,,,,1.9,4.2,0.449,0.449,0.6,1.5,0.397,,,2.6,0.8,,1.3,4.3,Bud Olsen,6-8
1967-68,27.0,SEA,NBA,F-C,73.0,,12.3,1.8,3.9,0.456,,,,1.8,3.9,0.456,0.456,0.2,0.8,0.274,,,2.8,1.0,,1.9,3.8,Bud Olsen,6-8
1968-69,28.0,TOT,NBA,F-C,17.0,,6.6,0.9,2.5,0.357,,,,0.9,2.5,0.357,0.357,0.2,1.1,0.222,,,1.5,0.6,,0.8,2.0,Bud Olsen,6-8
1969-70,29.0,KEN,ABA,F-C,84.0,,16.4,1.9,3.9,0.479,0.0,0.0,0.25,1.9,3.9,0.482,0.48,0.3,0.9,0.356,1.7,2.8,4.5,3.0,1.3,2.8,4.1,Bud Olsen,6-8
