Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1965-66,24.0,DET,NBA,G-F,10.0,,7.8,1.1,3.8,0.289,,,,1.1,3.8,0.289,0.289,0.2,0.6,0.333,,,1.6,1.0,,0.8,2.4,Bob Warlick,6-5
1966-67,25.0,SFW,NBA,G-F,12.0,,5.4,1.3,4.3,0.288,,,,1.3,4.3,0.288,0.288,0.5,0.9,0.545,,,1.7,0.8,,0.3,3.0,Bob Warlick,6-5
1967-68,26.0,SFW,NBA,G-F,69.0,,19.1,3.7,8.8,0.421,,,,3.7,8.8,0.421,0.421,1.4,2.5,0.567,,,3.8,2.3,,2.4,8.9,Bob Warlick,6-5
1968-69,27.0,TOT,NBA,G-F,66.0,,15.1,3.2,7.7,0.418,,,,3.2,7.7,0.418,0.418,1.3,2.2,0.613,,,2.3,2.0,,1.8,7.8,Bob Warlick,6-5
1969-70,28.0,LAS,ABA,G-F,29.0,,24.5,3.9,10.7,0.362,0.0,0.0,0.0,3.9,10.6,0.364,0.362,2.2,3.3,0.677,1.8,2.2,3.9,2.6,2.0,2.4,10.0,Bob Warlick,6-5
