Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1962-63,26.0,SYR,NBA,F-G,26.0,,7.9,1.9,4.3,0.45,,,,1.9,4.3,0.45,0.45,1.0,1.3,0.714,,,3.3,0.2,,1.6,4.8,Ben Warley,6-5
1963-64,27.0,PHI,NBA,F-G,79.0,,22.0,2.7,6.3,0.435,,,,2.7,6.3,0.435,0.435,2.8,3.9,0.721,,,7.8,0.9,,3.5,8.2,Ben Warley,6-5
1964-65,28.0,PHI,NBA,F-G,64.0,,14.1,1.5,4.0,0.372,,,,1.5,4.0,0.372,0.372,1.9,2.8,0.705,,,4.3,0.8,,2.7,4.9,Ben Warley,6-5
1965-66,29.0,TOT,NBA,F-G,57.0,,13.6,2.0,5.0,0.408,,,,2.0,5.0,0.408,0.408,1.1,1.7,0.66,,,3.8,0.4,,2.3,5.2,Ben Warley,6-5
1966-67,30.0,BAL,NBA,F-G,62.0,,16.7,2.0,5.0,0.401,,,,2.0,5.0,0.401,0.401,2.2,2.7,0.788,,,5.2,0.8,,2.8,6.2,Ben Warley,6-5
1967-68,31.0,ANA,ABA,F-G,71.0,,32.4,6.1,13.9,0.442,0.7,2.3,0.313,5.4,11.5,0.468,0.468,4.4,5.5,0.805,,,8.6,1.4,2.3,3.9,17.4,Ben Warley,6-5
1968-69,32.0,LAS,ABA,F-G,35.0,,25.0,4.9,12.1,0.407,0.9,3.5,0.256,4.0,8.6,0.467,0.443,3.3,4.4,0.748,1.5,4.1,5.5,0.7,1.5,3.6,14.0,Ben Warley,6-5
1969-70,33.0,DNR,ABA,F-G,42.0,,11.3,1.4,4.0,0.353,0.4,1.4,0.259,1.1,2.7,0.402,0.397,1.4,1.8,0.763,0.6,2.0,2.6,0.7,0.9,2.3,4.6,Ben Warley,6-5
