Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,28.0,NJA,ABA,F-C,37.0,,31.3,5.9,14.9,0.393,0.0,0.0,,5.9,14.9,0.393,0.393,4.2,5.9,0.714,,,12.9,1.5,1.5,4.3,16.0,Hank Whitney,6-7
1968-69,29.0,TOT,ABA,F-C,49.0,,18.2,2.7,6.7,0.398,0.0,0.0,0.0,2.7,6.7,0.399,0.398,1.8,2.7,0.685,1.7,3.5,5.2,1.1,1.5,2.9,7.2,Hank Whitney,6-7
1969-70,30.0,CAR,ABA,F-C,59.0,,16.6,2.9,6.8,0.422,0.0,0.0,,2.9,6.8,0.422,0.422,1.0,1.5,0.648,2.2,4.1,6.3,0.9,1.4,3.4,6.7,Hank Whitney,6-7
