Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1970-71,23.0,CAR,ABA,F,38,,7.8,1.6,3.7,0.44,0.1,0.2,0.333,1.6,3.5,0.447,0.45,0.6,1.0,0.568,0.7,1.1,1.8,0.4,0.6,0.9,3.9,Vann Williford,6-6
